TIME_EXPERIMENT_START: 312764613296022
TIME_WORD_START: 312764637058278 WORD_VALUE: the
TIME_SPECIAL: 312770649467110 POINT_POSITION: (460.146, 123.52, 0) TOOL_DIRECTION: (-0.0831438, -0.0570411, -0.994904)
TIME_SPECIAL: 312770686366652 POINT_POSITION: (459.976, 123.489, 0) TOOL_DIRECTION: (-0.0775039, -0.0584712, -0.995276)
TIME_SPECIAL: 312770716709706 POINT_POSITION: (453.289, 128.312, 0) TOOL_DIRECTION: (-0.0777999, -0.0475012, -0.995837)
TIME_SPECIAL: 312770762097476 POINT_POSITION: (444.367, 135.287, 0) TOOL_DIRECTION: (-0.0760936, -0.0418032, -0.996224)
TIME_SPECIAL: 312770796427983 POINT_POSITION: (432.705, 143.063, 0) TOOL_DIRECTION: (-0.0771163, -0.0319986, -0.996508)
TIME_SPECIAL: 312770828604326 POINT_POSITION: (417.361, 154.74, 0) TOOL_DIRECTION: (-0.0842259, -0.0214931, -0.996215)
TIME_SPECIAL: 312770861261983 POINT_POSITION: (402.393, 164.82, 0) TOOL_DIRECTION: (-0.0887795, -0.015194, -0.995935)
TIME_SPECIAL: 312770896104190 POINT_POSITION: (384.651, 176.06, 0) TOOL_DIRECTION: (-0.0935528, -0.00957276, -0.995568)
TIME_SPECIAL: 312770932250565 POINT_POSITION: (360.909, 194.23, 0) TOOL_DIRECTION: (-0.103632, 0.00880466, -0.994577)
TIME_SPECIAL: 312770965198712 POINT_POSITION: (347.015, 202.584, 0) TOOL_DIRECTION: (-0.10912, 0.0132362, -0.99394)
TIME_SPECIAL: 312770998430056 POINT_POSITION: (321.43, 217.735, 0) TOOL_DIRECTION: (-0.118242, 0.0189035, -0.992805)
TIME_PRESSED: 312770998968091 KEY_PRESSED: VK_R KEY_EXPECTED: VK_R KEY_PRESSED_UPPER: false KEY_EXPECTED_UPPER: false
TIME_SPECIAL: 312771070779931 POINT_POSITION: (280.178, 243.872, 0) TOOL_DIRECTION: (-0.130462, 0.0350332, -0.990834)
TIME_SPECIAL: 312771096503503 POINT_POSITION: (269.456, 249.696, 0) TOOL_DIRECTION: (-0.132197, 0.0377226, -0.990505)
TIME_SPECIAL: 312771129623432 POINT_POSITION: (254.465, 255.08, 0) TOOL_DIRECTION: (-0.135568, 0.034751, -0.990158)
TIME_SPECIAL: 312771167190656 POINT_POSITION: (242.438, 260.222, 0) TOOL_DIRECTION: (-0.140379, 0.0301509, -0.989639)
TIME_SPECIAL: 312771201954670 POINT_POSITION: (234.671, 265.236, 0) TOOL_DIRECTION: (-0.141838, 0.0282608, -0.989486)
TIME_SPECIAL: 312771233655776 POINT_POSITION: (231.829, 267.399, 0) TOOL_DIRECTION: (-0.142413, 0.0258513, -0.98947)
TIME_SPECIAL: 312771264628022 POINT_POSITION: (230.795, 268.815, 0) TOOL_DIRECTION: (-0.143229, 0.0259086, -0.98935)
TIME_SPECIAL: 312771304388305 POINT_POSITION: (227.75, 268.942, 0) TOOL_DIRECTION: (-0.154538, 0.0231446, -0.987716)
TIME_SPECIAL: 312771345530543 POINT_POSITION: (233.344, 270.605, 0) TOOL_DIRECTION: (-0.169305, 0.022249, -0.985313)
TIME_SPECIAL: 312771377274999 POINT_POSITION: (248.764, 274.167, 0) TOOL_DIRECTION: (-0.171461, 0.0283636, -0.984783)
TIME_SPECIAL: 312771397401470 POINT_POSITION: (264.471, 278.025, 0) TOOL_DIRECTION: (-0.168148, 0.0373136, -0.985055)
TIME_SPECIAL: 312771414732023 POINT_POSITION: (276.453, 280.176, 0) TOOL_DIRECTION: (-0.164838, 0.0411503, -0.985462)
TIME_SPECIAL: 312771434477656 POINT_POSITION: (289.44, 279.564, 0) TOOL_DIRECTION: (-0.161412, 0.0365114, -0.986212)
TIME_SPECIAL: 312771451666813 POINT_POSITION: (300.779, 279.985, 0) TOOL_DIRECTION: (-0.157647, 0.0336159, -0.986923)
TIME_SPECIAL: 312771473095425 POINT_POSITION: (317.103, 282.293, 0) TOOL_DIRECTION: (-0.151421, 0.0358327, -0.98782)
TIME_SPECIAL: 312771489113304 POINT_POSITION: (332.879, 281.845, 0) TOOL_DIRECTION: (-0.145975, 0.0314666, -0.988788)
TIME_SPECIAL: 312771506228319 POINT_POSITION: (351.752, 283.656, 0) TOOL_DIRECTION: (-0.139484, 0.0353055, -0.989595)
TIME_SPECIAL: 312771524658846 POINT_POSITION: (368.889, 285.35, 0) TOOL_DIRECTION: (-0.1334, 0.0404623, -0.990236)
TIME_SPECIAL: 312771542352411 POINT_POSITION: (385.641, 283.605, 0) TOOL_DIRECTION: (-0.128718, 0.0350833, -0.99106)
TIME_SPECIAL: 312771561918969 POINT_POSITION: (403.001, 283.017, 0) TOOL_DIRECTION: (-0.123686, 0.0332415, -0.991764)
TIME_SPECIAL: 312771579655074 POINT_POSITION: (419.403, 280.568, 0) TOOL_DIRECTION: (-0.117829, 0.025908, -0.992696)
TIME_SPECIAL: 312771597444253 POINT_POSITION: (438.123, 278.892, 0) TOOL_DIRECTION: (-0.111592, 0.0210051, -0.993532)
TIME_SPECIAL: 312771614300380 POINT_POSITION: (456.952, 278.169, 0) TOOL_DIRECTION: (-0.103411, 0.0198262, -0.994441)
TIME_SPECIAL: 312771634336908 POINT_POSITION: (473.352, 276.701, 0) TOOL_DIRECTION: (-0.0967738, 0.0167773, -0.995165)
TIME_SPECIAL: 312771652471678 POINT_POSITION: (489.128, 275.869, 0) TOOL_DIRECTION: (-0.0915386, 0.0149231, -0.99569)
TIME_SPECIAL: 312771671919528 POINT_POSITION: (504.018, 273.696, 0) TOOL_DIRECTION: (-0.0866973, 0.00737763, -0.996207)
TIME_SPECIAL: 312771691924049 POINT_POSITION: (526.069, 272.427, 0) TOOL_DIRECTION: (-0.076179, 0.00445678, -0.997084)
TIME_SPECIAL: 312771710615085 POINT_POSITION: (541.268, 271.251, 0) TOOL_DIRECTION: (-0.0688104, -0.000317033, -0.99763)
TIME_SPECIAL: 312771729143252 POINT_POSITION: (556.836, 271.384, 0) TOOL_DIRECTION: (-0.0575107, 0.00198873, -0.998343)
TIME_PRESSED: 312771729351092 KEY_PRESSED: VK_O KEY_EXPECTED: VK_O KEY_PRESSED_UPPER: false KEY_EXPECTED_UPPER: false
TIME_SPECIAL: 312771762705601 POINT_POSITION: (577.986, 270.919, 0) TOOL_DIRECTION: (-0.044562, -0.000431653, -0.999007)
TIME_SPECIAL: 312771780824975 POINT_POSITION: (590.832, 270.79, 0) TOOL_DIRECTION: (-0.0367608, -0.00125757, -0.999323)
TIME_SPECIAL: 312771798864536 POINT_POSITION: (602.765, 270.33, 0) TOOL_DIRECTION: (-0.0323311, -0.0038266, -0.99947)
TIME_SPECIAL: 312771818120346 POINT_POSITION: (617.948, 268.63, 0) TOOL_DIRECTION: (-0.0277194, -0.00950121, -0.999571)
TIME_SPECIAL: 312771837458401 POINT_POSITION: (625.878, 268.369, 0) TOOL_DIRECTION: (-0.0243649, -0.00906772, -0.999662)
TIME_SPECIAL: 312771856009661 POINT_POSITION: (632.407, 267.491, 0) TOOL_DIRECTION: (-0.0230375, -0.00949062, -0.99969)
TIME_SPECIAL: 312771874135923 POINT_POSITION: (637.764, 266.123, 0) TOOL_DIRECTION: (-0.022151, -0.0125767, -0.999676)
TIME_SPECIAL: 312771892818856 POINT_POSITION: (643.568, 265.999, 0) TOOL_DIRECTION: (-0.0173322, -0.0108437, -0.999791)
TIME_SPECIAL: 312771911445879 POINT_POSITION: (647.179, 265.008, 0) TOOL_DIRECTION: (-0.0163022, -0.0127726, -0.999786)
